#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C946
#Date Time: 2025-03-27 13:56:01.237
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-0.002579851821862348,0.3547572675632616
-0.002579221821862349,0.3554356686685262
-0.002578591821862348,0.3554356686685262
-0.002577961821862348,0.3564532703264232
-0.002577331821862349,0.3557748692211585
-0.002576701821862348,0.3544180670106293
-0.002576071821862349,0.3547572675632616
-0.002575441821862349,0.3537396659053647
-0.002574811821862348,0.3554356686685262
-0.002574181821862349,0.3544180670106293
-0.002573551821862348,0.3550964681158939
-0.002572921821862348,0.3537396659053647
-0.002572291821862349,0.3547572675632616
-0.002571661821862348,0.3534004653527323
-0.002571031821862348,0.3527220642474677
-0.002570401821862349,0.3537396659053647
-0.002569771821862348,0.3550964681158939
-0.002569141821862349,0.3544180670106293
-0.002568511821862348,0.3544180670106293
-0.002567881821862348,0.3550964681158939
-0.002567251821862349,0.3537396659053647
-0.002566621821862348,0.3530612648001
-0.002565991821862348,0.3530612648001
-0.002565361821862349,0.3544180670106293
-0.002564731821862348,0.3534004653527323
-0.002564101821862349,0.3527220642474677
-0.002563471821862348,0.3534004653527323
-0.002562841821862348,0.3550964681158939
-0.002562211821862349,0.3544180670106293
-0.002561581821862348,0.3523828636948354
-0.002560951821862348,0.3537396659053647
-0.002560321821862349,0.3517044625895708
-0.002559691821862348,0.3520436631422031
-0.002559061821862349,0.3523828636948354
-0.002558431821862348,0.3530612648001
-0.002557801821862348,0.3523828636948354
-0.002557171821862349,0.3517044625895708
-0.002556541821862348,0.3510260614843062
-0.002555911821862348,0.3520436631422031
-0.002555281821862349,0.3520436631422031
-0.002554651821862348,0.3517044625895708
-0.002554021821862349,0.3530612648001
-0.002553391821862348,0.3527220642474677
-0.002552761821862348,0.3523828636948354
-0.002552131821862349,0.3530612648001
-0.002551501821862348,0.3523828636948354
-0.002550871821862348,0.3520436631422031
-0.002550241821862349,0.3510260614843062
-0.002549611821862348,0.3530612648001
-0.002548981821862349,0.3510260614843062
-0.002548351821862348,0.3510260614843062
-0.002547721821862348,0.3523828636948354
-0.002547091821862349,0.3517044625895708
-0.002546461821862348,0.3517044625895708
-0.002545831821862348,0.3517044625895708
-0.002545201821862349,0.3520436631422031
-0.002544571821862348,0.3513652620369385
-0.002543941821862349,0.3513652620369385
-0.002543311821862348,0.3496692592737769
-0.002542681821862348,0.3500084598264092
-0.002542051821862349,0.3493300587211446
-0.002541421821862348,0.3506868609316738
-0.002540791821862348,0.3503476603790415
-0.002540161821862349,0.3500084598264092
-0.002539531821862348,0.3503476603790415
-0.002538901821862349,0.3517044625895708
-0.002538271821862349,0.3527220642474677
-0.002537641821862348,0.3513652620369385
-0.002537011821862349,0.3517044625895708
-0.002536381821862348,0.3500084598264092
-0.002535751821862348,0.3503476603790415
-0.002535121821862349,0.3496692592737769
-0.002534491821862348,0.3479732565106153
-0.002533861821862348,0.3503476603790415
-0.002533231821862349,0.3500084598264092
-0.002532601821862348,0.3493300587211446
-0.002531971821862349,0.3503476603790415
-0.002531341821862348,0.3506868609316738
-0.002530711821862348,0.3496692592737769
-0.002530081821862349,0.3500084598264092
-0.002529451821862348,0.3503476603790415
-0.002528821821862348,0.3493300587211446
-0.002528191821862349,0.3489908581685123
-0.002527561821862348,0.3500084598264092
-0.002526931821862349,0.3503476603790415
-0.002526301821862348,0.3506868609316738
-0.002525671821862348,0.3489908581685123
-0.002525041821862349,0.3496692592737769
-0.002524411821862348,0.3496692592737769
-0.002523781821862348,0.3506868609316738
-0.002523151821862349,0.3510260614843062
-0.002522521821862348,0.3500084598264092
-0.002521891821862349,0.3493300587211446
-0.002521261821862348,0.3493300587211446
-0.002520631821862348,0.3496692592737769
-0.002520001821862349,0.3510260614843062
-0.002519371821862348,0.3506868609316738
-0.002518741821862348,0.3496692592737769
-0.002518111821862349,0.3500084598264092
-0.002517481821862348,0.3506868609316738
-0.002516851821862349,0.3500084598264092
-0.002516221821862348,0.3500084598264092
-0.002515591821862348,0.3483124570632476
-0.002514961821862349,0.3489908581685123
-0.002514331821862348,0.34865165761588
-0.002513701821862348,0.3483124570632476
-0.002513071821862349,0.3483124570632476
-0.002512441821862348,0.3489908581685123
-0.002511811821862349,0.34865165761588
-0.002511181821862348,0.34865165761588
-0.002510551821862348,0.3496692592737769
-0.002509921821862349,0.3483124570632476
-0.002509291821862348,0.3483124570632476
-0.002508661821862348,0.3489908581685123
-0.002508031821862349,0.3469556548527184
-0.002507401821862348,0.3503476603790415
-0.002506771821862349,0.3493300587211446
-0.002506141821862349,0.3500084598264092
-0.002505511821862348,0.3483124570632476
-0.002504881821862349,0.3489908581685123
-0.002504251821862348,0.3483124570632476
-0.002503621821862348,0.3479732565106153
-0.002502991821862349,0.3493300587211446
-0.002502361821862348,0.3472948554053507
-0.002501731821862348,0.3469556548527184
-0.002501101821862349,0.3466164543000861
-0.002500471821862348,0.3489908581685123
-0.002499841821862349,0.34865165761588
-0.002499211821862348,-1.509488969703928
-0.002498581821862348,-1.660772416177939
-0.002497951821862349,-1.649239597388441
-0.002497321821862348,-1.633636371967354
-0.002496691821862348,-1.618033146546268
-0.002496061821862349,-1.60514352554624
-0.002495431821862348,-1.59191470399358
-0.002494801821862349,-1.576650679125126
-0.002494171821862348,-1.56410025867773
-0.002493541821862348,-1.551889038782967
-0.002492911821862349,-1.541713022203998
-0.002492281821862348,-1.527805799546073
-0.002491651821862348,-1.516272980756574
-0.002491021821862349,-1.50541856307234
-0.002490391821862348,-1.493207343177577
-0.002489761821862349,-1.480656922730181
-0.002489131821862348,-1.469802505045948
-0.002488501821862348,-1.460304889572243
-0.002487871821862349,-1.44673686746695
-0.002487241821862348,-1.436560850887981
-0.002486611821862348,-1.424349630993218
-0.002485981821862349,-1.414852015519513
-0.002485351821862348,-1.404675998940544
-0.002484721821862349,-1.392803979598412
-0.002484091821862348,-1.381610361361546
-0.002483461821862348,-1.372451946440474
-0.002482831821862349,-1.359562325440446
-0.002482201821862348,-1.351082311624638
-0.002481571821862348,-1.339210292282507
-0.002480941821862349,-1.328016674045641
-0.002480311821862348,-1.320893462440362
-0.002479681821862349,-1.310039044756128
-0.002479051821862348,-1.301219830387688
-0.002478421821862348,-1.291043813808719
-0.002477791821862349,-1.282563799992911
-0.002477161821862348,-1.271030981203412
-0.002476531821862348,-1.261533365729708
-0.002475901821862349,-1.2530533519139
-0.002475271821862348,-1.242538134782298
-0.002474641821862349,-1.231683717098064
-0.002474011821862348,-1.222864502729624
-0.002473381821862348,-1.213366887255919
-0.002472751821862349,-1.203869271782214
-0.002472121821862348,-1.195389257966407
-0.002471491821862348,-1.186909244150599
-0.002470861821862349,-1.178090029782159
-0.002470231821862348,-1.169610015966351
-0.002469601821862349,-1.159773199940014
-0.002468971821862349,-1.152310787782103
-0.002468341821862348,-1.143491573413663
-0.002467711821862349,-1.133315556834693
-0.002467081821862348,-1.124157141913621
-0.002466451821862348,-1.116355529203078
-0.002465821821862349,-1.108553916492535
-0.002465191821862348,-1.099734702124094
-0.002464561821862348,-1.090915487755654
-0.002463931821862349,-1.083792276150376
-0.002463301821862348,-1.075312262334568
-0.002462671821862349,-1.067171449071392
-0.002462041821862348,-1.061065839124011
-0.002461411821862348,-1.051568223650306
-0.002460781821862349,-1.04478421259766
-0.002460151821862348,-1.035625797676587
-0.002459521821862348,-1.028163385518676
-0.002458891821862349,-1.022057775571295
-0.002458261821862348,-1.013577761755487
-0.002457631821862349,-1.006115349597576
-0.002457001821862348,-0.9959393330186069
-0.002456371821862348,-0.989494522518593
-0.002455741821862349,-0.9827105114659468
-0.002455111821862348,-0.9752480993080359
-0.002454481821862348,-0.9681248877027573
-0.002453851821862349,-0.9606624755448464
-0.002453221821862348,-0.9532000633869356
-0.002452591821862349,-0.946076851781657
-0.002451961821862348,-0.9399712418342754
-0.002451331821862348,-0.9321696291237322
-0.002450701821862349,-0.9247072169658214
-0.002450071821862348,-0.9192800081237044
-0.002449441821862348,-0.9114783954131611
-0.002448811821862349,-0.9040159832552502
-0.002448181821862348,-0.8979103733078686
-0.002447551821862349,-0.8907871617025901
-0.002446921821862348,-0.8850207523078407
-0.002446291821862348,-0.8778975407025622
-0.002445661821862349,-0.8717919307551806
-0.002445031821862348,-0.8650079197025343
-0.002444401821862348,-0.8578847080972558
-0.002443771821862349,-0.8521182987025064
-0.002443141821862348,-0.8453342876498602
-0.002442511821862349,-0.8388894771498463
-0.002441881821862348,-0.8334622683077293
-0.002441251821862348,-0.826678257255083
-0.002440621821862349,-0.8198942462024368
-0.002439991821862348,-0.8134494357024228
-0.002439361821862348,-0.809379029070835
-0.002438731821862349,-0.8046302213339827
-0.002438101821862348,-0.7968286086234395
-0.002437471821862349,-0.7893661964655286
-0.002436841821862348,-0.7846173887286763
-0.002436211821862348,-0.778850979333927
-0.002435581821862349,-0.7713885671760161
-0.002434951821862348,-0.7690141633075899
-0.002434321821862348,-0.7635869544654729
-0.002433691821862349,-0.7574813445180912
-0.002433061821862348,-0.7503581329128127
-0.002432431821862348,-0.7449309240706957
-0.002431801821862349,-0.7391645146759463
-0.002431171821862348,-0.7337373058338293
-0.002430541821862349,-0.7272924953338155
-0.002429911821862348,-0.7222044870443307
-0.002429281821862348,-0.7171164787548461
-0.002428651821862349,-0.712706871570626
-0.002428021821862348,-0.7062620610706121
-0.002427391821862348,-0.7025308549916566
-0.002426761821862349,-0.6960860444916427
-0.002426131821862348,-0.6906588356495257
-0.002425501821862349,-0.6872668301232026
-0.002424871821862348,-0.6798044179652917
-0.002424241821862348,-0.6750556102284393
-0.002423611821862349,-0.6713244041494839
-0.002422981821862348,-0.6658971953073669
-0.002422351821862348,-0.6604699864652499
-0.002421721821862349,-0.6560603792810298
-0.002421091821862348,-0.6499547693336482
-0.002420461821862349,-0.6448667610441635
-0.002419831821862348,-0.642153156623105
-0.002419201821862348,-0.6374043488862526
-0.002418571821862349,-0.6326555411494003
-0.002417941821862348,-0.6262107306493863
-0.002417311821862348,-0.6234971262283278
-0.002416681821862349,-0.6180699173862108
-0.002416051821862348,-0.613999510754623
-0.002415421821862349,-0.6109467057809322
-0.002414791821862348,-0.6048410958335506
-0.002414161821862348,-0.5980570847809044
-0.002413531821862349,-0.5946650792545812
-0.002412901821862348,-0.5902554720703612
-0.002412271821862348,-0.5865242659914057
-0.002411641821862349,-0.5821146588071857
-0.002411011821862348,-0.578044252175598
-0.002410381821862349,-0.5739738455440102
-0.002409751821862348,-0.5702426394650547
-0.002409121821862348,-0.5651546311755701
-0.002408491821862349,-0.56074502399135
-0.002407861821862348,-0.5559962162544976
-0.002407231821862348,-0.5519258096229098
-0.002406601821862349,-0.5488730046492191
-0.002405971821862348,-0.5451417985702636
-0.002405341821862349,-0.5403929908334112
-0.002404711821862348,-0.5370009853070881
-0.002404081821862348,-0.5336089797807649
-0.002403451821862349,-0.5281817709386479
-0.002402821821862348,-0.5237721637544279
-0.002402191821862348,-0.5200409576754725
-0.002401561821862349,-0.5180057543596787
-0.002400931821862348,-0.5129177460701939
-0.002400301821862349,-0.5095257405438708
-0.002399671821862348,-0.5061337350175477
